State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Madhya Pradesh,Panna,0.82,1.06,1.17,1.16,1.01,0.79,,0.89,0.88,1.31,1.16,1.44,1.17,1.74,1.5,2.6,3.17,2.09,1.86,1.62,1.98,2.16,1.56
Madhya Pradesh,Raisen,2.03,2.1,2.37,2.44,2.21,2.52,,2.65,2.8,2.5,3.0,,,3.55,1.0,,3.11,2.3,2.0,4.0,,,
Madhya Pradesh,Rajgarh,1.06,0.95,0.93,1.39,1.24,1.11,,1.5,1.39,1.56,1.44,2.25,1.63,2.21,1.0,,3.33,2.7,1.86,2.85,3.08,3.0,
Madhya Pradesh,Ratlam,1.86,1.88,2.23,2.73,2.45,2.97,,3.08,3.06,2.89,3.85,5.32,4.39,4.17,,,3.33,3.21,4.22,3.29,2.85,3.0,
Madhya Pradesh,Rewa,0.54,0.64,0.6,0.57,0.54,0.51,,0.47,0.64,0.61,0.57,0.68,0.66,1.1,1.5,3.5,3.5,1.34,1.37,1.65,1.48,1.81,1.38
Madhya Pradesh,Sagar,1.03,1.18,1.33,1.55,1.4,1.3,,1.34,1.45,1.6,1.55,1.78,1.35,1.4,2.0,1.5,2.33,1.0,2.1,2.41,2.1,1.67,1.51
Madhya Pradesh,Satna,0.7,0.88,0.83,1.12,0.92,0.98,,0.64,0.9,1.03,0.88,1.23,1.01,0.91,1.5,4.29,4.29,3.91,0.86,1.55,2.03,2.01,1.46
Madhya Pradesh,Sehore,1.0,1.31,1.49,1.37,1.27,1.3,,1.62,1.74,2.03,1.59,3.38,1.83,2.06,1.0,,,2.2,2.5,2.5,3.6,2.25,
Madhya Pradesh,Seoni,2.0,1.0,1.14,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Shahdol,0.48,0.5,0.53,0.66,0.49,0.74,,0.8,0.71,0.68,0.74,0.85,0.78,1.06,1.0,,2.9,1.1,0.77,1.11,0.98,1.3,0.84
Madhya Pradesh,Shajapur,1.45,1.51,1.37,2.03,1.89,1.24,,1.62,1.43,1.57,1.66,2.07,1.77,2.0,1.0,,,,2.0,2.0,,,
Madhya Pradesh,Sheopur,1.28,1.6,1.08,1.85,1.32,1.57,,1.65,1.64,1.55,1.71,1.87,2.21,3.34,1.0,,3.33,3.46,3.63,3.41,3.78,3.75,
Madhya Pradesh,Shivpuri,1.27,1.57,0.86,1.76,1.53,1.52,,1.05,1.58,1.48,1.57,1.92,1.18,1.53,1.0,2.0,3.04,2.25,1.78,1.52,2.49,2.18,1.68
