Crop: Potato,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
481,Himachal Pradesh,Kinnaur,,5.03,6.61,7.86,10.96,8.04,8.71,8.81,7.28,7.78,7.93,6.34,6.53,7.55,6.34,7.63,7.63,7.73,7.72,8.73,8.01,8.02,
482,Odisha,Sundargarh,5.99,7.3,6.14,7.83,6.55,6.1,7.18,7.2,8.22,7.56,8.02,8.27,8.88,8.4,8.34,6.87,8.9,9.9,10.95,9.79,9.07,8.85,10.77
483,Assam,Jorhat,9.76,7.08,5.96,5.72,6.09,5.24,5.51,3.9,5.29,4.36,5.04,7.09,6.58,6.29,7.15,7.27,7.98,7.97,7.72,6.73,4.85,5.78,10.88
484,Arunachal Pradesh,Papum pare,7.13,7.13,7.59,9.24,7.16,9.2,9,8.05,9.1,9.6,9.9,10.4,9.37,10.6,10.88,9.93,8.76,8.76,8.75,8.75,8.77,8.77,8.77
485,Arunachal Pradesh,Lower subansiri,6.8,8.53,7.09,9.99,8.11,10.14,10.13,10.85,10.84,10.84,9.01,9.48,9.49,9.5,9.48,8.78,8.05,8.08,8.07,8.07,8.1,8.09,8.09
486,Odisha,Bargarh,8.53,10.1,8.14,9.26,7.9,8.12,7.84,7.82,7.91,8.54,10.11,8.57,9.93,8.8,10.11,9.75,9.11,9.51,10.76,9.38,8.15,8.12,8.5
487,Rajasthan,Bundi,2.76,2.33,1.81,2.12,2.77,4.96,4.79,4.43,4.34,4.94,6.85,5.15,6.73,10.71,8.77,6.78,9.44,8.61,9.73,6.6,6.27,4.82,5.36
488,Rajasthan,Rajsamand,,1.79,1.33,1.4,1.8,3,10.63,3,3,3,3,5,5,5,4.45,2.75,5,4.1,4.16,3.56,5,5,3
489,Assam,Udalguri,,,,,,2.48,5.14,7.09,4.97,8.17,6.28,4.18,4.85,3.01,5.82,5.22,6.66,5.29,7.06,5.34,5.22,6.44,10.56
490,Assam,Charaideo,,,,,,,,,,,,,,,,,,,,,7.35,10.4,9.44
491,Chhattisgarh,Gariyaband,,,,,,,,,,,,7.5,9,6.89,9.61,10.4,7,4.14,6.57,7.83,9,9,5
492,Odisha,Koraput,9.04,7.85,8.09,9.78,9.39,8.81,9.93,8.44,8.8,8.64,9.87,8.91,8.5,9.43,9.42,8.93,10.33,8.58,8.85,8.22,7.12,8.94,7.22
493,Manipur,Senapati,5.25,,5.23,,5.23,5.23,5.23,5.23,10.2,9.01,8.41,8.1,8.77,8.76,8.76,8.68,8.68,8.68,8.48,,,8.43,8.43
494,Assam,Baksa,,,,,,5.05,6.49,7.67,6.25,5.86,6.76,5.73,7.8,4.62,5.53,5.44,5.2,5.4,6.41,5.93,7.23,6.73,10.1
495,Karnataka,Hassan,9.99,9.01,1.4,4.4,5.07,3.36,6.15,2.56,1.36,4.47,6.78,7.53,5.17,4.86,5.63,3.33,10.04,9.58,5.74,7.04,7.39,6.9,5.3
496,Rajasthan,Dausa,,1.67,1.6,1.67,1.13,1,1.7,4.08,4.33,5,4,4.53,2,2,2,2.33,,10,,5.67,5,4,4
497,Chhattisgarh,Bemetara,,,,,,,,,,,,6.67,6,,6,9.7,4,,1.64,10,7.18,8.32,6.65
498,Chhattisgarh,Raipur,8.35,8.04,7.74,5.74,6.64,5.19,4.48,5.23,5.48,6,5.9,7.38,9.74,6.56,8.68,9.54,6.44,6,6.72,7.94,9.42,10,10
499,Rajasthan,Ajmer,,1,0.67,,2,1,2.5,,,,10,,,,,8.33,2.92,,8,2.56,4.5,3.5,2.5
500,Rajasthan,Pratapgarh,,,,,,,,,4.84,5.5,,10,,8,6,5,5,5,5,5,5,,
501,Mizoram,Aizawl,10,8,1.66,1.42,,1.63,6.61,2.28,2.31,,6.92,1.77,,,,,,1,,,,,
502,Arunachal Pradesh,Kurung kumey,,,7.16,7.11,9.98,,7.76,0.6,0.6,0.6,0.68,0.73,0.85,8.5,9.55,2.88,2.88,3.32,3.53,3.58,3.63,3.63,3.63
503,Arunachal Pradesh,Lohit,9.6,8.2,8.2,8.2,8,8.3,9.15,9.2,9.23,9.4,9.4,9.87,9,9.3,9.29,7.97,7.97,8.01,8.01,8.01,8.02,8,8
504,Assam,Darrang,6.98,6.95,6.16,6.26,9.86,5.52,8.91,4.47,5.28,7.46,7.61,8.84,6.45,8.19,9.09,4.89,8.92,7.87,9.84,9.87,6.95,8.04,9.1
505,Karnataka,Kodagu,,,,,,3.35,6.4,3.29,2.68,6.79,9.3,8.25,6.43,6.57,6.17,4,9.8,9.67,8,7,6.8,6.67,
506,Assam,Sivasagar,6.65,6.63,6.68,5.28,9.79,4.65,5.87,5.54,4.8,6.13,7.33,6.26,4.42,6.11,6.4,5.79,5.38,6.04,6.5,5.57,4.54,5.44,4.12
507,Assam,West karbi anglong,,,,,,,,,,,,,,,,,,,,,7.35,7.22,9.75
508,Assam,Dima hasao,8.25,7.75,7.82,6.97,8.06,5.08,6.49,6.93,6.59,7.26,7.73,6.98,7.43,7.15,7.5,6.68,7.31,7.01,7.49,7.22,7.35,7.22,9.75
509,Assam,Dibrugarh,5.34,7.48,6.74,5.22,6.15,6.06,7.25,4.23,6.58,7.26,7.74,6.98,7.43,7.15,7.5,6.69,7.31,7.01,7.5,7.22,7.35,7.22,9.75
510,Chhattisgarh,Baloda bazar,,,,,,,,,,,,7.38,9.72,9.53,9,9.64,5.05,4.61,5.5,7.5,8.04,7.5,
511,Chhattisgarh,Mahasamund,8.94,8.32,5.45,6.27,6.99,5.08,4.67,6.02,5.94,5.26,5.93,7.3,8.99,6.56,7.42,9.53,5.53,5.53,6.62,6.16,9.07,9.04,8.31
512,Assam,Nalbari,8.09,7.63,7.25,6.41,7.3,5.25,5.96,7.87,6.66,8.78,8.22,6.25,6.02,6.42,6.49,6.16,7.53,5.93,6.76,5.71,6.82,8.59,9.4
513,Assam,Tinsukia,7.55,6.44,9.32,4.8,6.71,5.4,4.89,5.39,3.9,3.73,4.77,8.02,4.58,3.45,6.51,5.25,4.68,5.01,4.55,5.71,5.08,4.7,5.91
514,Bihar,Muzaffarpur,8.12,8.06,8.5,8.34,8.96,6.05,,8.37,4.56,,,,,,,,8.75,7.21,6.79,7.19,6.52,6.99,9.29
515,Assam,Marigaon,4.98,6.31,4.36,5.64,5.52,5.33,4.89,6.04,5.46,6.66,4.64,7.76,7.06,5.2,5.05,4.89,6.14,8.85,5.51,6.54,7.21,5.55,9.27
516,Meghalaya,South west garo hills,,,,,,,,,,,,,,9.1,9.16,9.19,9.23,9.23,9.24,9.24,9.24,9.26,8.73
517,Arunachal Pradesh,Changlang,4.29,5.32,5.8,5.5,9.22,6.5,6.71,5.81,6,6.49,6.33,6.65,6.5,6.5,8.53,6.59,6.59,6.71,6.74,6.75,6.79,6.78,6.78
518,Chhattisgarh,Durg,6.67,6,6.5,5.39,5.68,6.55,4.9,4.73,3.62,4.5,6.5,6,6.75,6.67,,,,,9.19,,,9,
519,Rajasthan,Karauli,1.5,1,5,3.75,3,3,2.89,4,4.06,3.68,4.6,3.26,2.93,3.5,3.58,6.62,5.34,5.87,5.13,0.94,8.02,7.68,9.07
520,Arunachal Pradesh,Anjaw,,,,,8,8,9.07,8.14,8.14,9,8.5,8.91,8.52,8.52,4.18,5.37,5.37,5.69,5.8,5.83,5.9,5.9,5.91
521,Mizoram,Mamit,,,,6.67,,5.59,2,1.33,7.22,,4.03,9.07,9,8.82,4.9,1.67,,5.88,5.14,4.37,4.11,0.38,2
522,Assam,Sonitpur,9.05,7.9,7.12,6.61,7.95,7.17,7.05,6.44,7.45,9.03,7.75,7.75,6.77,7.29,7.01,7.6,7.26,7.44,7.36,7.14,7,6.73,6.92
523,Arunachal Pradesh,West kameng,9,9,9,9,7.8,8.5,7.8,4.5,5.02,8.1,8.09,8.5,8.09,8.08,7.96,7.39,7.39,7.42,7.41,7.41,7.39,7.68,7.68
524,Jharkhand,Koderma,,,,,,7.45,8.98,8.61,8.5,8.16,7.47,7.32,5.75,6.46,5,4.6,5.43,,,,6.79,,
525,Sikkim,Namchi,,,8.95,4.57,,,,,,,,,,,,,,,,,,,
526,Assam,Biswanath,,,,,,,,,,,,,,,,,,,,,7.39,5.89,8.93
527,Manipur,Churachandpur,5.17,,,,,,,5.29,8.8,8.91,8.5,8.25,8.33,8.35,8.35,8.33,8.33,8.33,8.2,,,8.2,8.09
528,Arunachal Pradesh,Namsai,,,,,,,,,,,,,,,6.67,8.91,8.29,8.31,8.31,8.27,8.26,8.3,8.3
529,Manipur,Imphal west,5.22,,5.24,,5.24,5.24,5.5,5.24,7.98,8.46,8.41,8.9,8.67,8.59,8.59,8.67,8.67,8.67,8.35,,,8.4,8.67
530,Manipur,Bishnupur,5.23,,5.24,,5.21,5.23,5.23,5.23,8.88,8.84,8.66,8.52,8.36,8.42,8.42,8.36,8.2,8.36,7.54,,,8.3,8.4
531,Manipur,Chandel,5.21,,5.25,,5,5.2,5,5,7.92,7.85,8.19,8.57,8.86,8.58,8.58,8.86,8.87,8.86,8.77,,,8.68,7.27
532,Manipur,Thoubal,5.24,,5.22,,5.23,5.23,5.23,5,8.72,8.74,8.85,8.64,8.52,8.59,8.59,8.52,8.4,8.52,8.35,,,8.41,8.53
533,Manipur,Imphal east,5.23,,5.22,,5.25,5.24,5.23,5.25,5.7,7.51,8.1,8.85,8.41,8.47,8.47,8.41,7.71,8.41,8.35,,,8.28,8.8
534,Odisha,Kandhamal,4.93,5.8,5.67,6.04,5.68,5.57,5.92,6.52,6.7,7.84,7.53,6.79,7.35,7.47,7.12,6.18,6.41,7.55,8.81,7.7,8.49,8.83,7.19
535,Chhattisgarh,Mohla manpur ambagarh chouki,,,,,,,,,,,,,,,,,,,,,,,8.67
536,Arunachal Pradesh,East siang,8.54,8.3,8.14,8.21,8.01,7.15,7.15,7.15,8.09,8.09,8.23,8.66,6.49,6.42,6.41,6.37,6.37,6.42,6.46,6.47,6.49,6.89,6.9
537,Arunachal Pradesh,Upper siang,8,5,4.73,4.73,5.54,5,5,5,6.11,8,8,8.44,8.5,8.6,8.61,7.72,7.72,7.79,7.79,7.79,7.82,7.8,7.8
538,Meghalaya,East jaintia hills,5.72,5.79,7.35,5.55,5.56,7.41,8.55,,4.79,4.56,4.8,4.85,4.97,5.66,5.72,5.76,5.81,5.78,5.8,5.82,5.82,3.81,6.6
539,Mizoram,Lawngtlai,,,,,,5,1.14,1.17,1.11,8,8.53,8,,7.67,5.13,6,5.66,5.61,6.13,5.91,5.94,3.44,7.39
540,Assam,Karimganj,5.14,5.29,3.95,3.69,3.65,1.79,4.1,3.45,3.4,4.03,3.42,3.25,6.64,4.57,4.92,4.48,7.42,8.52,7.58,5.79,6.98,4.32,5.7
541,Jharkhand,Gumla,,,4.65,5.23,,4.11,3.91,5,6.17,6.93,3.77,8.51,8.23,8.33,7.17,7.12,7.32,,,,8.18,,
542,Chhattisgarh,Mungeli,,,,,,,,,,,,5.71,8.5,5.75,6.5,7.74,4.86,3.89,5.35,6.34,7.41,6.85,7.56
543,Arunachal Pradesh,Lower dibang valley,,,8,8,6.7,8,8,8,8,8,8,8.41,8,8,8.02,7.26,7.26,7.3,7.33,7.33,7.34,7.57,7.57
544,Manipur,Ukhrul,5.24,,5.23,,5.33,5.23,5.23,5.23,7.55,7.56,7.55,8.25,8.17,8.24,8.24,8.37,7.7,8.37,8.31,,,7.41,7.41
545,Manipur,Tamenglong,5,,5,,5.25,5,5.2,5.25,7.74,7.7,7.91,8.23,8.22,8.32,8.32,8.2,8.14,8.2,8.2,,,8.1,8.14
546,Meghalaya,North garo hills,,,,,,,,,,,,,,8.21,8.16,8.32,8.1,8.1,8.08,8.06,8.08,8.2,7
547,Chhattisgarh,Raigarh,6.85,6.83,6.36,5.07,5.74,4.56,4.17,4.86,4.96,4.47,5.23,5.78,7.63,5.56,6.9,8.19,5.15,4.92,5.62,6.43,7.96,7.7,7.63
548,Arunachal Pradesh,Kamle,,,,,,,,,,,,,,,,,,,8.14,8.14,8.18,8.14,8.14
549,Chhattisgarh,Jashpur,7.22,6.83,6.38,5.07,6.16,4.47,4.11,4.62,2.45,4.47,5.16,5.67,7.17,4.89,6.25,7.57,4.16,4.35,3.4,5.48,7.46,8.16,7.46
550,Meghalaya,East garo hills,7.77,7.77,7.77,7.76,7.75,7.76,6.67,,7.75,7.75,7.75,7.77,7.92,8.08,8.03,7.99,7.94,7.93,7.92,7.91,7.92,8.01,6.86
551,Karnataka,Uttar kannad,,,,,,,,,,,,,,,,,,,8,7,,,
552,Karnataka,Dakshin kannad,,,,,,,,,,,,,,,,,,,8,,,,
553,Rajasthan,Tonk,4.61,6.18,6,7.82,8,7.5,2.28,3.38,6,1.38,6,4.97,6,6,5,6,6,6,6,5.91,6,6,6
554,Kerala,Kottayam,,,,,,,,,,,,8,,,,,,,,,,,
555,Meghalaya,West garo hills,7.63,7.6,7.63,7.62,7.66,7.67,7.63,,7.79,7.58,7.77,7.82,7.98,7.71,7.84,7.82,7.56,7.56,7.56,7.56,7.56,7.6,7
556,Chhattisgarh,Janjgir-champa,7.25,7.2,6.4,5.09,5.17,4.58,3.99,5.14,4.57,4.87,5.34,5.79,6.03,5.65,6.55,7.59,4.65,4.96,6.18,6.53,7.35,7.95,7.75
557,Arunachal Pradesh,West siang,5.56,5.73,6.09,6.09,5,5.96,6.13,6.5,6.33,6.36,6.38,6.72,6.64,6.65,6.7,6.89,6.89,6.94,6.95,6.97,7.05,7.93,7.93
558,Chhattisgarh,Korba,6.29,6.53,6.06,4.29,4.39,3.73,3.13,4.18,4.79,3.67,4.48,5.71,6.08,5.32,6.52,5.94,4.6,4.86,5.97,5.41,6.89,7.89,6.78
559,Meghalaya,South garo hills,7.81,7.83,7.8,7.88,7.49,7.6,7.49,,7.48,7.48,7.1,7.13,7.25,7.42,7.41,7.48,7.23,7.24,7.24,7.24,7.23,7.25,6.67
560,Jharkhand,Latehar,,,,7.88,7.72,6.42,7.06,7.7,5.92,5.58,5.06,7.86,7.39,6.73,7.19,5.92,7.59,,,,5.36,,
561,Chhattisgarh,Kondagaon,,,,,,,,,,,,6.18,6.98,5.41,6.64,7.33,4.68,0.47,5.65,6.5,7.8,7.04,7
562,Chhattisgarh,Surguja,7.29,6.99,6.31,4.67,5.48,4.69,4,3.87,4.27,3.26,3.96,5.02,6.86,5.18,6.18,6.38,4.31,4.64,6.42,5.88,7.72,6.93,7.43
563,Jharkhand,Lohardaga,,,,,,3.96,4.15,3.53,3.7,3.19,3.41,6.05,5.33,5.79,5.42,4.9,7.72,,,,4.51,,
564,Arunachal Pradesh,Leparada,,,,,,,,,,,,,,,,,,,,6.79,6.88,7.71,7.71
565,Jharkhand,Garhwa,,,,,,6.92,6.2,7.07,7.45,7.48,6.52,6.36,6.4,7.69,6.59,5.17,6.01,,,,5.79,,
566,Assam,Cachar,4.81,4.09,5.05,4.5,5.51,4.89,4.37,3.86,5.86,7.1,7.48,4.06,4.52,3.96,7.05,4.51,5.75,5.3,5.93,5.73,7.62,5.29,6.36
567,Chhattisgarh,Sakti,,,,,,,,,,,,,,,,,,,,,,,7.59
568,Assam,Majuli,,,,,,,,,,,,,,,,,,,,,5.19,6.28,7.56
569,Arunachal Pradesh,Tirap,5.38,6,5.9,5.91,0.86,5.95,5.93,3.78,5.1,4.07,4.11,4.24,2.5,2.68,3.84,7.43,7.43,7.51,7.52,7.53,7.56,7.5,7.5
570,Assam,Lakhimpur,4.73,5.77,6.68,5.28,6.83,4.49,5.45,6.18,4.99,5.4,5.32,6.22,7.4,6.94,4.42,4.46,4.35,4.45,6.81,5.69,4.6,4.48,7.49
571,Chhattisgarh,Gaurella-pendra-marwahi,,,,,,,,,,,,,,,,,,,,6.32,7.13,7,7.47
572,Chhattisgarh,Khairgarh chhuikhadan gandai,,,,,,,,,,,,,,,,,,,,,,,7.4
573,Chhattisgarh,Bilaspur,6.77,6.75,7.22,5,6.08,4.58,3.98,4.64,4.82,4.87,5.34,5.7,7.28,5.45,6.52,7.07,4.48,4.78,5.49,6.41,7.35,6.78,6.75
574,Chhattisgarh,Surajpur,,,,,,,,,,,,5.06,6.47,4.33,5.34,6.12,4.65,3.65,5.14,5.61,6.65,7.14,7.31
575,Chhattisgarh,Korea,7.29,5.49,6.3,4.21,4.68,3.32,3.12,3.34,3.63,3.26,4.59,5.06,5.93,4.56,5.43,5.28,3.98,3.91,4.45,5.24,5.77,6.51,6.98
576,Jharkhand,Khunti,,,,,,,,,4.26,3.39,6.09,6.21,6.44,7.28,5.8,5.13,6.53,,,,6.55,,
577,Arunachal Pradesh,Shi yomi,,,,,,,,,,,,,,,,,,,,6.94,7.15,7.14,7.15
578,Arunachal Pradesh,East kameng,4.59,5.81,5.86,5.86,,5.85,5.8,6.46,6.53,6.55,6.57,6.9,6.89,7,7.13,6.16,6.16,6.29,6.33,6.36,6.41,6.41,6.41
579,Meghalaya,Ri bhoi,4.41,4.41,6,5.92,5.92,5.7,5.57,,6.16,5.79,5.73,6,6.03,6.07,6.07,6.15,6.26,6.26,6.26,6.26,6.26,3.33,7.11
580,Assam,Dhemaji,4.82,4.11,4.37,4.74,4.21,4.2,4.84,5.42,3.73,5.73,6.61,4.26,5.06,4.08,4.28,7.11,4.68,4.79,4.34,5.48,6.98,4.25,5.11
581,Arunachal Pradesh,Dibang valley,5.64,7,6.5,7,5.93,7,6.28,5.96,6.35,6.35,5.5,5.79,5.86,6.04,6.24,5.5,5.5,5.65,5.41,5.72,5.76,5.76,5.76
582,Chhattisgarh,Manendragarh chirimiri bharatpur,,,,,,,,,,,,,,,,,,,,,,,6.99
583,Chhattisgarh,Balrampur,,,,,,,,,,,,5.05,6.89,4.81,5.36,6.07,4.45,4.69,5,5.94,6.56,5.25,5.84
584,Arunachal Pradesh,Lower siang,,,,,,,,,,,,,,,,,,,6.69,6.69,6.71,6.71,6.71
585,Odisha,Malkangiri,,,,,,5.15,,6.63,,,,,,,,,,,,,,,
586,Arunachal Pradesh,Siang,,,,,,,,,,,,,,,,6.24,6.24,6.29,4.81,6.15,6.17,6.42,6.42
587,Arunachal Pradesh,Pakke kessang,,,,,,,,,,,,,,,,,,,,6.29,6.41,6.4,6.41
588,Mizoram,Lunglei,1.61,2.26,2.27,6.35,,1.33,1.78,4,4.55,3.05,4.09,2.66,3.04,3,,,0.29,0.5,0.57,0.68,0.67,0.6,0.61
589,Rajasthan,Jalore,1.88,2,1.91,1.81,0.56,1.88,3,1.9,2,2.52,2.2,1.82,2.31,4.2,4.6,5.13,5.7,6.3,4,3.88,3.3,4.4,3.07
590,Rajasthan,Dungarpur,3.67,,5,,4.88,5,5.57,5,,,,6,,5,,,,,,,,,5
591,Mizoram,Saiha,,,,1.87,,3.68,1.99,5.63,,4,6,4,,4.63,4.69,1,,0.92,,,,,
592,Meghalaya,West jaintia hills,,,,,,,,,,,,,,4.99,4.87,4.96,4.96,4.96,4.96,4.97,4.97,3.4,5.64
593,Arunachal Pradesh,Longding,,,,,,,,,,,,,,2.69,,5.06,5.06,5.36,5.48,5.51,5.57,5.57,5.58
594,Sikkim,Gangtok,,,5.35,4.67,,,,,,,,,,,,,,,,,,,
595,Rajasthan,Bhilwara,3.75,3.5,1.36,4,3.45,3.09,3.5,1.29,4,1.33,1.67,2.6,1.53,3.56,2.43,2.75,3,3.7,5.09,3,2,2.11,1.86
596,Rajasthan,Pali,1,1.55,1,,1,,0.58,1.5,1.4,,,5,0.5,2,2.8,1,1.18,1.47,1,,2,,1.5
597,Sikkim,Geyzing,,,3.43,4.32,,,,,,,,,,,,,,,,,,,
598,Sikkim,Mangan,,,2.67,4.26,,,,,,,,,,,,,,,,,,,
599,Rajasthan,Sawai madhopur,2.12,3,3,3,1,2,3,3,3.26,3,3.5,3.52,3.36,3,2.78,3.53,3.2,3.14,3,3.35,3.22,4,3
600,Telangana,Nizamabad,3.8,,,,,,,,,,,,,,,,,,,,,,
601,Arunachal Pradesh,Kra daadi,,,,,,,,,,,,,,,,3.5,1.5,1.92,2.15,2.2,2.25,2.25,2.25
602,Rajasthan,Jaisalmer,,0.33,,1,2.86,,,0.5,,,,,,,,1,,,,,,3,
